,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
5329,s5330,Movie,Little Baby Bum - Bath Song and More Nursery Rhymes,Cannis Holder,"Grace Tamayo, Erin Webbs",,,2020,ALL,33 min,Kids,"Little Baby Bum is a fun, educational children's nursery rhyme channel watched globally by kids. Learn colors, shapes, numbers with some of our most well-loved characters! Sing along to some of the classic nursery rhymes like Bath Song, Old MacDonald Had A Farm, Getting Dressed Song, and more! We also have original songs, or watch these educational cartoons that your kids will surely enjoy."
5330,s5331,Movie,Knives Out (4K UHD),Rian Johnson,"Ana De Armas, Toni Collette, Christopher Plummer, Don Johnson, Michael Shannon, Jaeden Martell, Riki Lindhome, Chris Evans, Jamie Lee Curtis, Lakeith Stanfield, Daniel Craig, Katherine Langford",United States,,2019,PG-13,130 min,Comedy,"When renowned crime novelist Harlan Thrombey is found dead at his estate, the inquisitive Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death."
5332,s5333,Movie,Go Buster - Buster's Race Day & More Kids Stories,"Nick Hatton Jones, Richard Hickey",,,,2020,ALL,30 min,"Animation, Kids","Go Buster is an animated online educational kids series watched all over the globe. Brought to you by the creators of Little Baby Bum, Go Buster encourages learning, creativity and fun! Learn colors, shapes and numbers with of our well-loved characters! Sing along and watch some classic nursery rhymes, songs and original videos!"
5333,s5334,Movie,Go Buster - Buster Grows Vegetables at Home & More Cartoons,"Nick Hatton Jones, Richard Hickey",,,,2020,ALL,28 min,"Animation, Kids","Go Buster is an animated online educational kids series watched all over the globe. Brought to you by the creators of Little Baby Bum, Go Buster encourages learning, creativity and fun! Learn colors, shapes and numbers with of our well-loved characters! Sing along and watch some classic nursery rhymes, songs and original videos!"
5334,s5335,Movie,Gecko's Garage - Christmas Videos for Kids,Christian Hughes,,,,2019,ALL,21 min,Kids,"In this vehicle-themed Christmas compilation, watch fun educational cartoons for children with Gecko's Garage! Join Gecko this Christmas, as he gets snowed in by the storm in his garage, helps make toys for his friends, fix Santa's sleigh, and lots more!"
5335,s5336,Movie,Dinosaur Toy Family Play T-Rex Ranch,Aaron Michael,"LB, Aaron Michael",,,2019,ALL,11 min,Kids,"T-Rex Ranch brings you another awesome fun-packed collection of Jurassic dinosaur videos ! Watch your favorite park rangers get into all sorts of wonderful adventures, coming across lots of scary dinosaurs, awesome toys and much more!"
5337,s5338,Movie,Baby Shark & More Kids Songs (Little Treehouse),USP Studios,USP Studios,,,2019,ALL,48 min,"Animation, Kids","Let's explore the ocean with Baby Shark, Mommy Shark, Daddy Shark, Grandma Shark and Grandpa Shark."
5338,s5339,Movie,Who's Your Caddy?,Don Michael Paul,"Big Boi, Jeffrey Jones, Terry Crews, Susan Ward, Faizon Love",,,2007,PG-13,91 min,Comedy,"When superstar rap mogul C-Note tries to join the Carolina Pines Golf & Country Club, the establishment's snooty members greet him with opposition."
5339,s5340,Movie,Wheels on the Jingle Bell Bus and More Christmas Songs - Go Buster,Cannis Holder,,,,2019,ALL,32 min,Kids,"Jingle Bells! Join Buster the Bus and his friends in this festive collection. This Christmas collection includes ""Wheels on the Jingle Bell Bus"" ""Frozen Buster"", ""Buster Builds A Snowman"" and many more! Go Buster is an animated online educational kids series watched all over the globe. Brought to you by the creators of Little Baby Bum, Go Buster encourages learning, creativity and fun!"
5340,s5341,Movie,Wheels on the Bus with Buster - Go Buster,"Richard Hickey, Nick Hatton Jones",,,,2020,ALL,31 min,Kids,"Go Buster is an animated online educational kids series watched all over the globe. Brought to you by the creators of Little Baby Bum, Go Buster encourages learning, creativity and fun!"
5349,s5350,Movie,Nursery Rhymes Volume 7 by Little Baby Bum - Halloween Special,Cannis Holder,,,,2018,ALL,25 min,"Animation, Kids","Starting with a special Halloween version of the classic nursery rhyme 'Wheels on the Bus', this video is a compilation of popular nursery rhymes like 'Baby Shark Song' and 'Heads Shoulders Knees and Toes', and many other original kids songs from Little Baby Bum!"
5351,s5352,Movie,Little Baby Bum - We Love Animals and Our Environment & More Nursery Rhymes for Kids,Cannis Holder,,,,2020,ALL,34 min,Kids,"Little Baby Bum is a fun, educational children's nursery rhyme channel watched globally by kids. Learn colors, shapes, numbers with some of our most well-loved characters! Sing along to some of the most classic nursery rhymes such as '5 Little Speckled Frogs', 'Baa Baa Black Sheep', and more!"
5352,s5353,Movie,Little Baby Bum - I Love My baby Song - Valentines Special & More Kids Songs,Cannis Holder,,,,2020,ALL,31 min,Kids,"Little Baby Bum is a fun, educational children's nursery rhyme channel watched globally by kids. Learn colors, shapes, numbers with some of our most well-loved characters! Sing along to some of the most classic nursery rhymes like ""I Love My Baby Song"", ""Five Little Baby Bum Friends!"" and more! Watch these educational cartoons that your kids will surely enjoy."
5354,s5355,Movie,Go Buster - Classic Nursery Rhymes and Kids Songs,Moonbug Entertainment,,,,2020,ALL,37 min,Kids,"Go Buster is an animated online educational kids series watched all over the globe. Brought to you by the creators of Little Baby Bum, Go Buster encourages learning, creativity and fun! Learn colors, shapes and numbers with of our well-loved characters! Sing along and watch some classic nursery rhymes, songs and original videos!"
5357,s5358,Movie,Cut The Rope: Om Nom Stories - Play Time,"Arthur Merkulov, Nikita Yurov, Vladimir Gerasimov","Cut the Rope, Om Nom",,,2021,ALL,49 min,"Animation, Kids","The Noms have a secret superpower: Nibble Nom can turn any chore into a game, and Om Nom and Om Nelle fight evil enemies like it's play time! Watch this video and join in the playing!"
5358,s5359,Movie,Christmas Time with Little Baby Bum,Cannis Holder,"Grace Tamayo, Erin Webbs",,,2019,ALL,31 min,Kids,"Starting with a special Christmas version of the classic nursery rhyme 'Wheels on the Bus', this video is a compilation of popular nursery rhymes like 'Jingle Bells' and '12 Days of Christmas', and many other original kids songs from Little Baby Bum!"
5359,s5360,Movie,Cartoon Nursery Rhymes by Little Baby Bum,Cannis Holder,,,,2019,ALL,32 min,Kids,"Little Baby Bum is excited to present a brand new compilation filled with educational, popular and classic nursery rhymes your kids will love!"
5360,s5361,Movie,Bokya Satbande,Raj Pendurkar,"Dilip Prabhavalkar, Aryan Narvekar, Kaluram Dhobale, Alok Rajwade",India,,2009,ALL,126 min,Kids,"'Bokya Satbande' is the story of a ten-year-old boy, Bokya and the adventures of his fun filled childhood."
5362,s5363,Movie,Arpo the Robot for All Kids - Zombie Attack & More Kids Cartoons,,,,,2020,ALL,22 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!"
5363,s5364,Movie,Arpo the Robot for All Kids - NannyBot vs ARPO & More Cartoons for Kids,,,,,2020,ALL,21 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!"
5364,s5365,Movie,Arpo the Robot for All Kids - Frozen Age & More Funny Cartoons for Kids,Kang Nam Kyu,,,,2020,ALL,21 min,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot! Arpo helps children age 4-8 build an understanding of non-verbal communication like body language and facial expressions. Enjoy Arpo's hilarious, slapstick funny cartoons for kids!"
5367,s5368,Movie,T-Rex Ranch - Epic Dinosaur Quests,Aaron Michael,,,,2021,ALL,37 min,Kids,"T-Rex Ranch brings you another awesome fun-packed collection of Jurassic dinosaur videos! Watch your favourite park rangers get into all sorts of epic adventures, coming across lots of scary dinosaurs, awesome gadgets and much more!"
5368,s5369,TV Show,Steve and Maggie - Giggles Galore,,"Steve, Maggie",,,2021,ALL,1 Season,"Animation, Kids","Laugh along with Steve and Maggie! Giggles Galore includes a variety of topics for your children to enjoy! Topics such as Halloween, getting your hair cut, vehicles, and more! Your little one is sure to giggle along to this funny, yet educational series."
5377,s5378,Movie,Dmec and other,,,,,2021,NC-17,10 min,Comedy,test
5379,s5380,TV Show,Canticos,,,,"May 24, 2021",2020,ALL,3 Seasons,"Animation, Kids",Canticos puts a song in your heart and a smile on your face. Little ones will sing along while they learn in English and Spanish.
5380,s5381,TV Show,Beyblade: Metal Masters,,"Jason Deline, Carter Hayden, Rob Tinkler, Andrew Jackson",,,2011,TV-Y7,1 Season,"Action, Anime, Kids","In this continuation of the ""Beyblade: Metal Saga,"" Gingka, after defeating Ryuga and his dark Bey L-Drago, is crowned the winner of the Battle Bladers Championship. When news gets out, bladers from around the world want their chance at defeating Gingka and capturing the title of #1 Beyblader. The WBBA calls a global competition enlisting top representatives from each country to compete."
5381,s5382,TV Show,Baywatch Hawaii,,"Jason Momoa, Stacy Kamano, Michael Bergin, Brande Roderick, Charlie Brumbly, Krista Allen, Jason Brooks",,,2001,TV-PG,2 Seasons,TV Shows,Join the Baywatch lifeguards on their thrilling adventures filled with beautiful Hawaiian beaches and those iconic red swimsuits.
5384,s5385,Movie,We Have Fun Singing and Dancing - LooLoo Kids,Mora TV,LooLoo Kids,,,2021,ALL,42 min,"Animation, Kids","This collection includes some of our most popular nursery rhymes and children's songs. We Have fun together with Alex, Mary and Johny and Zigaloo and little Bunny are having fun in a world full of chocolate. Toddlers are naturally drawn to movement and music Dance songs for kids are perfect to help children get moving and work through those wiggles."
5389,s5390,Movie,Sing and Learn with Johny - LooLoo Kids,Mora TV,LooLoo Kids,,,2021,ALL,42 min,"Animation, Kids","Sing and Learn with Johny is a great way to get better at speaking English and we have lots of great songs for you to enjoy. This children's songs list list contains songs that are fun for both you and the kids. Singing songs with your kids is a great way keep the family entertained. Use these songs for kids during circle time, for small group or large group, or for some fun one-on-one time too!"
5392,s5393,Movie,Playtime Fun for Kids - LooLoo Kids,Mora TV,LooLoo Kids,,,2021,ALL,41 min,"Animation, Kids","A magical world, full of joy and songs! This compilation is a set of educational kindergarten songs with Johny, the star of LooLoo Kids. Best playtime music for kids. In this educational and fun collection of best kids songs, toddlers and preschoolers will listen to lovely sing-alongs, educational children songs, animal songs, dance songs for kids, and many other beautiful nursery rhymes."
5398,s5399,Movie,Hot Money,Susan Kucera,"General Wesley Clark, Jeff Bridges, Katharina Pistor, Wes Clark Jr, Rebecca Elliot, Servaas Storm, Michael Webber",,,2021,7+,118 min,"Documentary, Special Interest","Confused by the foundations of our economy, stocks, derivatives, cost of energy and taxes? You are not alone. Untangle the complicated realities of our global financial system and its profound relationship to government, politics, and climate change with the help of experts and all the humor of a New Yorker cartoon, as we ""out"" the whole charade that could lead to societal collapse."
5403,s5404,Movie,Camino a Bali,Hal Walker,"Bing Crosby, Bob Hope, Dorothy Lamour",,,1973,7+,91 min,"Action, Comedy, Kids","Two unemployed show-biz pals accept treasure-diving work in Bali for a local princess and they find treasure, love and trouble."
5414,s5415,Movie,Pinkfong! Summer Vacation,Pinkfong,,,,2021,G,29 min,"Animation, Kids","Pinkfong's summer vacation has begun! Let's go to the beach, take the bus, go to the zoo and much more! Follow Pinkfong during the hot summer days and enjoy summer time!"
5416,s5417,Movie,Noah's Ark,"Steve Majaury, Rick Morrison",,,,2021,ALL,28 min,"Animation, Kids","Emmy, Grammy, Oscar and Tony (EGOT) winner James Earl Jones does all the voices in this brilliantly animated story of Noah's heroic mission to rescue all creatures great and small from the Great Flood. A brilliant adaptation of Peter Spier's acclaimed children's book. Score by Grammy winner Stewart Copeland of The Police."
5423,s5424,TV Show,"Gattu, Chinkli Aur Adventures",,,,,2021,ALL,1 Season,"Animation, Kids","Gattu and Chinki a duo of brother and sister are always on a hunt for adventure. During this course they learn and unlearn lot of things, identify and understand the true meaning of life and find their solace and happiness in little things."
